timestamp,total_amount
2005-05-24,83172.66
2005-05-25,100897.87
2005-05-26,90018.0
2005-05-27,98282.04
2005-05-28,88776.44
2005-05-29,86693.87
2005-05-30,77873.45
2005-05-31,86086.49
2005-06-01,97840.6
2005-06-02,97372.02
2005-06-03,100845.69
2005-06-04,90908.63
2005-06-05,94562.78
2005-06-06,89699.7
2005-06-07,90564.69
2005-06-08,89945.23
2005-06-09,90936.25
2005-06-10,93660.6
2005-06-11,94902.59
2005-06-12,89956.72
2005-06-13,89804.24
2005-06-14,90600.16
2005-06-15,95610.96
2005-06-16,93471.04
2005-06-17,96844.56
2005-06-18,90406.77
2005-06-19,85084.14
2005-06-20,93858.88
2005-06-21,97383.36
2005-06-22,93393.96
2005-06-23,93983.54
2005-06-24,105308.72
2005-06-25,94449.29
2005-06-26,89699.44
2005-06-27,88117.91
2005-06-28,88869.52
2005-06-29,101168.02
2005-06-30,90662.31
2005-07-01,101941.89
2005-07-02,97324.87
2005-07-03,88733.85
2005-07-04,84031.11
2005-07-05,89424.67
2005-07-06,96668.0
2005-07-07,96861.86
2005-07-08,97974.65
2005-07-09,91984.84
2005-07-10,92678.98
2005-07-11,91387.0
2005-07-12,90413.61
2005-07-13,95887.4
2005-07-14,95601.16
2005-07-15,98268.91
2005-07-16,90329.67
2005-07-17,87949.76
2005-07-18,91458.95
2005-07-19,98192.09
2005-07-20,94419.05
2005-07-21,93198.6
2005-07-22,92928.75
2005-07-23,90078.94
2005-07-24,89231.1
2005-07-25,94850.23
2005-07-26,101117.88
2005-07-27,92513.42
2005-07-28,95988.65
2005-07-29,102762.07
2005-07-30,95412.12
2005-07-31,94419.5
2005-08-01,89582.89
2005-08-02,95709.02
2005-08-03,86697.91
2005-08-04,98152.52
2005-08-05,102437.43
2005-08-06,95883.96
2005-08-07,85001.62
2005-08-08,95875.71
2005-08-09,92676.47
2005-08-10,96723.52
2005-08-11,91505.98
2005-08-12,104642.07
2005-08-13,91833.21
2005-08-14,96518.29
2005-08-15,89601.22
2005-08-16,92593.76
2005-08-17,96999.44
2005-08-18,93210.01
2005-08-19,97760.13
2005-08-20,99697.87
2005-08-21,94707.65
2005-08-22,94795.75
2005-08-23,99983.79
2005-08-24,92249.06999999999
2005-08-25,91546.38
2005-08-26,98452.79
2005-08-27,91770.0
2005-08-28,92409.64
2005-08-29,96344.5
2005-08-30,84218.3
2005-08-31,94843.91
2005-09-01,95425.36
2005-09-02,107275.85
2005-09-03,93443.8
2005-09-04,89269.47
2005-09-05,87734.2
2005-09-06,94983.39
2005-09-07,94272.39
2005-09-08,95798.17
2005-09-09,100486.48
2005-09-10,97813.03
2005-09-11,90662.0
2005-09-12,97536.11
2005-09-13,94788.31
2005-09-14,103419.45
2005-09-15,93484.19
2005-09-16,104288.11
2005-09-17,100146.04
2005-09-18,90892.99
2005-09-19,103762.23
2005-09-20,91732.32
2005-09-21,100229.73
2005-09-22,94440.79
2005-09-23,108315.37
2005-09-24,98656.88
2005-09-25,95159.64
2005-09-26,94554.05
2005-09-27,96982.34
2005-09-28,100359.94
2005-09-29,90374.7
2005-09-30,100637.07
2005-10-01,99842.95
2005-10-02,93872.43000000001
2005-10-03,92479.08
2005-10-04,95822.67
2005-10-05,95405.52
2005-10-06,94369.78
2005-10-07,112050.9
2005-10-08,89159.15
2005-10-09,88073.26
2005-10-10,95812.42
2005-10-11,97114.75
2005-10-12,105890.89
2005-10-13,96677.41
2005-10-14,102236.36
2005-10-15,95139.99
2005-10-16,89234.29
2005-10-17,94952.58
2005-10-18,93495.55
2005-10-19,95906.68
2005-10-20,95350.27
2005-10-21,107691.36
2005-10-22,96602.36
2005-10-23,91606.27
2005-10-24,103332.8
2005-10-25,94296.24
2005-10-26,97769.36
2005-10-27,100687.67
2005-10-28,101789.18
2005-10-29,99292.56
2005-10-30,92478.28
2005-10-31,107055.86
2005-11-01,95076.88
2005-11-02,102843.12
2005-11-03,96547.3
2005-11-04,104759.74
2005-11-05,105701.45
2005-11-06,88454.94
2005-11-07,101628.13
2005-11-08,104232.49
2005-11-09,96694.94
2005-11-10,96623.92
2005-11-11,110339.4
2005-11-12,94736.94
2005-11-13,89736.4
2005-11-14,98359.52
2005-11-15,98429.44
2005-11-16,100101.66
2005-11-17,91437.08
2005-11-18,103916.32
2005-11-19,91522.47
2005-11-20,98867.46
2005-11-21,94892.67
2005-11-22,99112.03
2005-11-23,101880.78
2005-11-24,92906.98
2005-11-25,104351.52
2005-11-26,104327.34
2005-11-27,97486.08
2005-11-28,97957.65
2005-11-29,100035.62
2005-11-30,98969.94
2005-12-01,104131.82
2005-12-02,102647.41
2005-12-03,102780.49
2005-12-04,99809.6
2005-12-05,98386.95
2005-12-06,97874.01
2005-12-07,92726.49
2005-12-08,98608.14
2005-12-09,111868.39
2005-12-10,97045.57
2005-12-11,101905.52
2005-12-12,95904.34
2005-12-13,105451.0
2005-12-14,95554.6
2005-12-15,96386.36
2005-12-16,102028.76
2005-12-17,102242.27
2005-12-18,95300.33
2005-12-19,91487.29
2005-12-20,98179.33
2005-12-21,100562.88
2005-12-22,100420.69
2005-12-23,107156.24
2005-12-24,102821.33
2005-12-25,89099.85
2005-12-26,104019.74
2005-12-27,101382.98
2005-12-28,100244.81
2005-12-29,98863.88
2005-12-30,104497.83
2005-12-31,100430.07
2006-01-01,87803.48
2006-01-02,103330.12
2006-01-03,104176.91
2006-01-04,104916.31
2006-01-05,101526.48
2006-01-06,106551.11
2006-01-07,106446.35
2006-01-08,98527.54
2006-01-09,95212.7
2006-01-10,104459.8
2006-01-11,94844.7
2006-01-12,105617.91
2006-01-13,103443.95
2006-01-14,109852.74
2006-01-15,95530.13
2006-01-16,95563.72
2006-01-17,89136.16
2006-01-18,99992.57
2006-01-19,107324.3
2006-01-20,101785.66
2006-01-21,111527.4
2006-01-22,102351.76
2006-01-23,97005.76
2006-01-24,103043.68
2006-01-25,105359.93
2006-01-26,94816.51
2006-01-27,102687.67
2006-01-28,118310.32
2006-01-29,106462.08
2006-01-30,103867.93
2006-01-31,104154.16
2006-02-01,105179.84
2006-02-02,101092.31
2006-02-03,104824.75
2006-02-04,121261.23
2006-02-05,106838.45
2006-02-06,99142.87
2006-02-07,101612.21
2006-02-08,104510.28
2006-02-09,105937.51
2006-02-10,106018.55
2006-02-11,110555.3
2006-02-12,103231.09
2006-02-13,96355.98
2006-02-14,104382.67
2006-02-15,100739.51
2006-02-16,110951.98
2006-02-17,104013.64
2006-02-18,116625.93000000001
2006-02-19,102629.36
2006-02-20,94596.95
2006-02-21,89652.56
2006-02-22,105114.83
2006-02-23,105811.68
2006-02-24,108556.01
2006-02-25,105629.55
2006-02-26,110566.18
2006-02-27,98589.96
2006-02-28,105528.38
2006-03-01,111618.1
2006-03-02,103708.04
2006-03-03,105238.91
2006-03-04,119524.56
2006-03-05,102674.37
2006-03-06,101367.52
2006-03-07,107470.39
2006-03-08,109009.19
2006-03-09,105105.22
2006-03-10,110813.22
2006-03-11,107597.88
2006-03-12,110315.44
2006-03-13,109601.79
2006-03-14,105733.02
2006-03-15,103423.6
2006-03-16,110635.11
2006-03-17,115189.33
2006-03-18,112130.44
2006-03-19,101043.96
2006-03-20,98827.64
2006-03-21,104954.2
2006-03-22,109145.04
2006-03-23,105022.73
2006-03-24,110252.23
2006-03-25,111544.35
2006-03-26,109646.68000000001
2006-03-27,99319.58
2006-03-28,103783.11
2006-03-29,111263.48
2006-03-30,103050.33
2006-03-31,110283.94
2006-04-01,123010.07
2006-04-02,100512.87
2006-04-03,100298.5
2006-04-04,120085.11
2006-04-05,108405.33
2006-04-06,106840.94
2006-04-07,107283.46
2006-04-08,115301.93
2006-04-09,106122.69
2006-04-10,99129.51
2006-04-11,116299.94
2006-04-12,102174.15
2006-04-13,118086.66
2006-04-14,109794.67
2006-04-15,113639.59
2006-04-16,106190.01
2006-04-17,104903.5
2006-04-18,101962.81
2006-04-19,103241.12
2006-04-20,101193.97
2006-04-21,108808.49
2006-04-22,114132.43
2006-04-23,104911.06
2006-04-24,108141.67
2006-04-25,109209.69
2006-04-26,112619.88
2006-04-27,112034.48
2006-04-28,110109.91
2006-04-29,107992.39
2006-04-30,105875.09
2006-05-01,110481.49
2006-05-02,108159.65
2006-05-03,105275.78
2006-05-04,109837.84
2006-05-05,112278.66
2006-05-06,119075.43
2006-05-07,107282.63
2006-05-08,97335.88
2006-05-09,102730.92
2006-05-10,111028.61
2006-05-11,107291.55
2006-05-12,108669.63
2006-05-13,114352.72
2006-05-14,101187.24
2006-05-15,105446.46
2006-05-16,110609.26
2006-05-17,109449.52
2006-05-18,103994.41
2006-05-19,111597.41
2006-05-20,117825.42
2006-05-21,111528.63
2006-05-22,100566.29
2006-05-23,109370.96
2006-05-24,104463.3
2006-05-25,108515.19
2006-05-26,108796.64
2006-05-27,117029.62
2006-05-28,111726.99
2006-05-29,109263.8
2006-05-30,97554.7
2006-05-31,104878.47
2006-06-01,109296.7
2006-06-02,126886.03
2006-06-03,119566.76
2006-06-04,118150.45
2006-06-05,104902.11
2006-06-06,106310.51
2006-06-07,111398.6
2006-06-08,108610.59
2006-06-09,119525.46
2006-06-10,115402.04
2006-06-11,108495.65
2006-06-12,110554.89
2006-06-13,109150.18
2006-06-14,109978.98
2006-06-15,111102.16
2006-06-16,123442.84
2006-06-17,128867.39
2006-06-18,106716.3
2006-06-19,106190.48
2006-06-20,117994.81999999999
2006-06-21,114239.92
2006-06-22,114005.97
2006-06-23,113735.51
2006-06-24,125399.06
2006-06-25,111964.66
2006-06-26,100814.71
2006-06-27,108341.12
2006-06-28,118543.84
2006-06-29,107857.65
2006-06-30,108030.86
2006-07-01,122394.31
2006-07-02,108908.13
2006-07-03,113054.69
2006-07-04,98747.04
2006-07-05,111624.51
2006-07-06,112537.81999999999
2006-07-07,108649.22
2006-07-08,120721.41
2006-07-09,112384.53
2006-07-10,107505.39
2006-07-11,112158.83
2006-07-12,108107.5
2006-07-13,113310.02
2006-07-14,109187.6
2006-07-15,116316.06999999999
2006-07-16,106870.74
2006-07-17,108951.31
2006-07-18,114156.12
2006-07-19,107689.98
2006-07-20,109497.94
2006-07-21,115308.23
2006-07-22,123606.47
2006-07-23,116607.53
2006-07-24,122794.08
2006-07-25,112920.18
2006-07-26,113108.98
2006-07-27,110837.79
2006-07-28,112998.55
2006-07-29,120844.18
2006-07-30,116773.83
2006-07-31,108574.7
2006-08-01,110746.54
2006-08-02,111295.28
2006-08-03,112796.46
2006-08-04,110760.98
2006-08-05,115417.2
2006-08-06,116280.35
2006-08-07,113853.75
2006-08-08,118364.17
2006-08-09,109462.36
2006-08-10,111785.09
2006-08-11,122334.33
2006-08-12,117154.65
2006-08-13,113302.17
2006-08-14,117168.92
2006-08-15,119649.52
2006-08-16,116670.91
2006-08-17,117488.1
2006-08-18,107604.64
2006-08-19,120850.82
2006-08-20,107876.7
2006-08-21,111591.33
2006-08-22,110282.01
2006-08-23,117065.75
2006-08-24,118433.96
2006-08-25,120231.44
2006-08-26,114463.31
2006-08-27,112136.93
2006-08-28,107757.62
2006-08-29,113583.82
2006-08-30,117314.75
2006-08-31,114853.3
2006-09-01,112724.91
2006-09-02,129179.88
2006-09-03,118084.21
2006-09-04,108822.68
2006-09-05,95643.95
2006-09-06,108429.97
2006-09-07,116819.72
2006-09-08,116418.43000000001
2006-09-09,120228.48
2006-09-10,122359.03
2006-09-11,108953.89
2006-09-12,113668.46
2006-09-13,114840.68
2006-09-14,112031.06
2006-09-15,112958.8
2006-09-16,121639.14
2006-09-17,113280.28
2006-09-18,105205.07
2006-09-19,119750.15
2006-09-20,120597.34
2006-09-21,118180.99
2006-09-22,117547.4
2006-09-23,129570.16
2006-09-24,121579.9
2006-09-25,104245.18
2006-09-26,117723.09
2006-09-27,122548.46
2006-09-28,122042.38
2006-09-29,121931.31
2006-09-30,122241.79
2006-10-01,116000.24
2006-10-02,108545.53
2006-10-03,110427.66
2006-10-04,112123.08
2006-10-05,118102.54
2006-10-06,113883.08
2006-10-07,114979.23
2006-10-08,118075.75
2006-10-09,118138.65
2006-10-10,114959.84
2006-10-11,115265.46
2006-10-12,116997.59
2006-10-13,114241.28
2006-10-14,131403.48
2006-10-15,122419.42
2006-10-16,107962.78
2006-10-17,108460.46
2006-10-18,120140.78
2006-10-19,112402.24
2006-10-20,119725.09
2006-10-21,127126.16
2006-10-22,118301.32
2006-10-23,109835.8
2006-10-24,120054.85
2006-10-25,118867.72
2006-10-26,116686.3
2006-10-27,112822.72
2006-10-28,129584.51
2006-10-29,119377.49
2006-10-30,107109.22
2006-10-31,113502.49
2006-11-01,114274.05
2006-11-02,122327.78
2006-11-03,116942.63
2006-11-04,130996.46
2006-11-05,114368.1
2006-11-06,109026.19
2006-11-07,118602.06
2006-11-08,118012.23
2006-11-09,110637.47
2006-11-10,117386.21
2006-11-11,130179.37
2006-11-12,117803.75
2006-11-13,116048.19
2006-11-14,119979.16
2006-11-15,122423.87
2006-11-16,114732.48
2006-11-17,116393.17
2006-11-18,119844.92
2006-11-19,114502.26
2006-11-20,105248.96
2006-11-21,115533.97
2006-11-22,111896.82
2006-11-23,110262.8
2006-11-24,112954.18
2006-11-25,123952.33
2006-11-26,114843.32
2006-11-27,108495.64
2006-11-28,107532.03
2006-11-29,122024.2
2006-11-30,110638.74
2006-12-01,117265.31999999999
2006-12-02,127698.56
2006-12-03,115064.87
2006-12-04,121682.4
2006-12-05,116247.01
2006-12-06,120661.61
2006-12-07,115897.66
2006-12-08,114922.8
2006-12-09,132284.93
2006-12-10,118410.99
2006-12-11,110305.32
2006-12-12,115748.84
2006-12-13,121658.36
2006-12-14,113039.78
2006-12-15,116918.04
2006-12-16,137123.23
2006-12-17,115162.05
2006-12-18,114208.59
2006-12-19,115370.09
2006-12-20,116824.95
2006-12-21,110581.92
2006-12-22,120234.6
2006-12-23,125561.16
2006-12-24,122496.97
2006-12-25,106481.08
2006-12-26,113572.3
2006-12-27,112991.7
2006-12-28,112290.13
2006-12-29,115644.11
2006-12-30,131716.3
2006-12-31,118938.79
2007-01-01,102067.09
2007-01-02,117641.06999999999
2007-01-03,121528.22
2007-01-04,125548.96
2007-01-05,120026.21
2007-01-06,115643.84
2007-01-07,128561.65
2007-01-08,118630.28
2007-01-09,109888.32
2007-01-10,119666.63
2007-01-11,127414.36
2007-01-12,121825.29
2007-01-13,125822.28
2007-01-14,134841.13
2007-01-15,113279.42
2007-01-16,114772.75
2007-01-17,101683.36
2007-01-18,124135.71
2007-01-19,117121.58
2007-01-20,120453.06
2007-01-21,128233.32
2007-01-22,118608.04
2007-01-23,115151.26
2007-01-24,117114.52
2007-01-25,114092.74
2007-01-26,117704.89
2007-01-27,115884.87
2007-01-28,131008.27
2007-01-29,119439.98
2007-01-30,118513.17
2007-01-31,115869.35
2007-02-01,115628.82
2007-02-02,125183.83
2007-02-03,126757.88
2007-02-04,136815.47
2007-02-05,116298.11
2007-02-06,117900.62
2007-02-07,124491.29
2007-02-08,118172.76
2007-02-09,124161.44
2007-02-10,126402.81
2007-02-11,124775.81
2007-02-12,118940.64
2007-02-13,117539.9
2007-02-14,126326.27
2007-02-15,118762.46
2007-02-16,131350.54
2007-02-17,139195.57
2007-02-18,127932.78
2007-02-19,121974.16
2007-02-20,120644.8
2007-02-21,104055.21
2007-02-22,122508.28
2007-02-23,127390.69
2007-02-24,120281.6
2007-02-25,130349.84
2007-02-26,114790.78
2007-02-27,127910.83
2007-02-28,124908.48
2007-03-01,122124.68
2007-03-02,123426.8
2007-03-03,122678.76
2007-03-04,133984.88
2007-03-05,121116.72
2007-03-06,116247.39
2007-03-07,135932.37
2007-03-08,129044.47
2007-03-09,114977.22
2007-03-10,127886.61
2007-03-11,128282.14
2007-03-12,123047.66
2007-03-13,114338.85
2007-03-14,118572.2
2007-03-15,116105.13
2007-03-16,125980.41
2007-03-17,130993.34
2007-03-18,132808.08
2007-03-19,119700.48
2007-03-20,116298.74
2007-03-21,127837.18
2007-03-22,123473.4
2007-03-23,125699.54
2007-03-24,121736.65
2007-03-25,129698.43
2007-03-26,129112.37
2007-03-27,121402.18
2007-03-28,121969.66
2007-03-29,119599.54
2007-03-30,132311.42
2007-03-31,126977.03
2007-04-01,136349.18
2007-04-02,129092.23
2007-04-03,122171.78
2007-04-04,130935.42
2007-04-05,129495.58
2007-04-06,122514.37
2007-04-07,124248.94
2007-04-08,137573.11
2007-04-09,122937.73
2007-04-10,126519.48
2007-04-11,121320.52
2007-04-12,128462.88
2007-04-13,133596.45
2007-04-14,125467.88
2007-04-15,137792.51
2007-04-16,124018.49
2007-04-17,115859.49
2007-04-18,122801.12
2007-04-19,123835.93
2007-04-20,119654.72
2007-04-21,124662.24
2007-04-22,141475.43
2007-04-23,120280.74
2007-04-24,121507.94
2007-04-25,122190.2
2007-04-26,129040.42
2007-04-27,134228.51
2007-04-28,128634.89
2007-04-29,132912.05
2007-04-30,127110.54
2007-05-01,124601.77
2007-05-02,123962.14
2007-05-03,124890.23
2007-05-04,123469.39
2007-05-05,130862.92
2007-05-06,130317.78
2007-05-07,125304.43
2007-05-08,118006.61
2007-05-09,132414.61
2007-05-10,134488.17
2007-05-11,131989.12
2007-05-12,129982.66
2007-05-13,138376.77
2007-05-14,126175.61
2007-05-15,118251.55
2007-05-16,132241.12
2007-05-17,120282.84
2007-05-18,132783.97
2007-05-19,137147.76
2007-05-20,138463.98
2007-05-21,127447.99
2007-05-22,124387.45
2007-05-23,128187.58
2007-05-24,131771.2
2007-05-25,131607.75
2007-05-26,118818.87
2007-05-27,131351.47
2007-05-28,119992.25
2007-05-29,128604.26
2007-05-30,116626.06
2007-05-31,124370.12
2007-06-01,134279.34
2007-06-02,131085.1
2007-06-03,151045.05
2007-06-04,134768.94
2007-06-05,120389.34
2007-06-06,127947.72
2007-06-07,143548.63
2007-06-08,131716.56
2007-06-09,126988.5
2007-06-10,139129.74
2007-06-11,124794.18
2007-06-12,119965.35
2007-06-13,132973.75
2007-06-14,123009.02
2007-06-15,133557.15
2007-06-16,129253.28
2007-06-17,132782.14
2007-06-18,132773.63
2007-06-19,127749.26
2007-06-20,132339.67
2007-06-21,129841.55
2007-06-22,125286.85
2007-06-23,126599.24
2007-06-24,137513.45
2007-06-25,128429.27
2007-06-26,115518.9
2007-06-27,126152.49
2007-06-28,134383.18
2007-06-29,131801.92
2007-06-30,140273.35
2007-07-01,134489.29
2007-07-02,138610.88
2007-07-03,129282.6
2007-07-04,114538.38
2007-07-05,125487.93000000001
2007-07-06,136905.91
2007-07-07,135343.93
2007-07-08,139335.0
2007-07-09,130816.79
2007-07-10,126406.39
2007-07-11,127486.38
2007-07-12,131499.65
2007-07-13,128750.23
2007-07-14,127810.39
2007-07-15,134947.7
2007-07-16,126260.16
2007-07-17,131569.85
2007-07-18,126903.04
2007-07-19,123385.73
2007-07-20,136462.96
2007-07-21,131265.68
2007-07-22,136313.21
2007-07-23,129486.76
2007-07-24,133147.64
2007-07-25,135514.17
2007-07-26,133236.46
2007-07-27,128227.5
2007-07-28,131056.08
2007-07-29,134383.45
2007-07-30,131683.02
2007-07-31,117364.78
2007-08-01,130292.34
2007-08-02,132361.97
2007-08-03,133421.91
2007-08-04,128761.76
2007-08-05,135599.47
2007-08-06,137574.19
2007-08-07,129759.21
2007-08-08,124910.46
2007-08-09,138144.37
2007-08-10,139575.77
2007-08-11,127754.59
2007-08-12,142307.37
2007-08-13,131415.07
2007-08-14,128380.0
2007-08-15,129574.66
2007-08-16,131352.63
2007-08-17,138811.48
2007-08-18,132838.82
2007-08-19,146756.14
2007-08-20,134892.78
2007-08-21,118148.74
2007-08-22,138552.09
2007-08-23,124194.39
2007-08-24,133712.67
2007-08-25,132641.1
2007-08-26,141350.14
2007-08-27,136007.99
2007-08-28,131078.23
2007-08-29,133219.07
2007-08-30,129987.9
2007-08-31,132385.35
2007-09-01,138212.87
2007-09-02,147272.8
2007-09-03,135516.58
2007-09-04,126761.02
2007-09-05,121830.77
2007-09-06,129677.48
2007-09-07,138862.62
2007-09-08,138543.13
2007-09-09,139534.76
2007-09-10,131137.24
2007-09-11,133467.28
2007-09-12,135125.19
2007-09-13,130930.91
2007-09-14,136343.37
2007-09-15,135375.21
2007-09-16,139412.75
2007-09-17,135699.4
2007-09-18,129534.14
2007-09-19,133951.97
2007-09-20,133782.4
2007-09-21,136828.61
2007-09-22,127377.32
2007-09-23,139460.78
2007-09-24,125738.64
2007-09-25,124858.26
2007-09-26,131621.59
2007-09-27,129778.24
2007-09-28,129773.37
2007-09-29,134236.5
2007-09-30,138337.92
2007-10-01,127197.32
2007-10-02,125831.41
2007-10-03,138042.8
2007-10-04,134513.82
2007-10-05,132896.17
2007-10-06,130196.64
2007-10-07,141331.56
2007-10-08,128399.73
2007-10-09,125363.22
2007-10-10,128759.85
2007-10-11,134606.35
2007-10-12,134351.02
2007-10-13,135787.56
2007-10-14,139122.81
2007-10-15,136753.54
2007-10-16,122360.21
2007-10-17,134231.88
2007-10-18,125841.37
2007-10-19,137565.57
2007-10-20,136878.6
2007-10-21,137470.31
2007-10-22,133195.55
2007-10-23,133289.45
2007-10-24,131243.98
2007-10-25,128200.03
2007-10-26,124811.35
2007-10-27,141832.53
2007-10-28,145323.24
2007-10-29,134315.58
2007-10-30,126650.55
2007-10-31,125517.33
2007-11-01,134233.57
2007-11-02,134428.11
2007-11-03,133765.95
2007-11-04,139154.61
2007-11-05,130517.77
2007-11-06,124801.95
2007-11-07,132054.82
2007-11-08,141916.38
2007-11-09,131605.34
2007-11-10,133899.86
2007-11-11,146563.37
2007-11-12,129410.2
2007-11-13,118959.12
2007-11-14,129442.4
2007-11-15,130574.4
2007-11-16,130750.97
2007-11-17,143586.67
2007-11-18,140557.79
2007-11-19,137043.77
2007-11-20,129329.93
2007-11-21,132758.74
2007-11-22,131881.2
2007-11-23,140700.61
2007-11-24,122905.38
2007-11-25,142170.04
2007-11-26,124560.76
2007-11-27,134586.48
2007-11-28,137222.84
2007-11-29,135345.38
2007-11-30,136470.16
2007-12-01,141125.76
2007-12-02,143477.94
2007-12-03,133262.41
2007-12-04,133536.5
2007-12-05,142221.4
2007-12-06,130537.87
2007-12-07,138433.35
2007-12-08,129334.04
2007-12-09,152034.75
2007-12-10,136394.69
2007-12-11,132976.98
2007-12-12,134036.64
2007-12-13,124010.77
2007-12-14,131819.44
2007-12-15,142921.76
2007-12-16,146995.88
2007-12-17,134273.58
2007-12-18,132237.76
2007-12-19,130693.8
2007-12-20,139853.57
2007-12-21,139648.44
2007-12-22,137414.58
2007-12-23,141325.6
2007-12-24,137679.37
2007-12-25,121089.3
2007-12-26,134503.71
2007-12-27,131950.45
2007-12-28,136537.46
2007-12-29,134878.32
2007-12-30,137836.0
2007-12-31,128026.0
2008-01-01,127015.85
2008-01-02,143912.66
2008-01-03,147842.62
2008-01-04,148791.63999999998
2008-01-05,139246.5
2008-01-06,143490.23
2008-01-07,150457.72
2008-01-08,138757.58
2008-01-09,131663.33
2008-01-10,138429.52
2008-01-11,132444.13
2008-01-12,143424.98
2008-01-13,138976.96
2008-01-14,159611.63
2008-01-15,140134.73
2008-01-16,134385.09
2008-01-17,130196.08
2008-01-18,137241.62
2008-01-19,143462.24
2008-01-20,135964.11
2008-01-21,147222.37
2008-01-22,140676.26
2008-01-23,123291.7
2008-01-24,140225.26
2008-01-25,134767.34
2008-01-26,144066.0
2008-01-27,141955.58
2008-01-28,143722.63
2008-01-29,147132.82
2008-01-30,129569.29
2008-01-31,132329.08
2008-02-01,133100.71
2008-02-02,136516.1
2008-02-03,142321.15
2008-02-04,147293.55
2008-02-05,140603.39
2008-02-06,126988.0
2008-02-07,138637.55
2008-02-08,136354.55
2008-02-09,139327.87
2008-02-10,135052.47
2008-02-11,142131.33
2008-02-12,145752.84
2008-02-13,134949.15
2008-02-14,132523.0
2008-02-15,148487.57
2008-02-16,136001.19
2008-02-17,147305.12
2008-02-18,153334.67
2008-02-19,137410.53
2008-02-20,131675.87
2008-02-21,125865.63
2008-02-22,134748.22
2008-02-23,137668.57
2008-02-24,139084.6
2008-02-25,155769.78
2008-02-26,141505.62
2008-02-27,126990.61
2008-02-28,128614.03
2008-02-29,6507.03
2008-03-01,132814.16
2008-03-02,140248.57
2008-03-03,160524.02
2008-03-04,145943.69
2008-03-05,122697.34
2008-03-06,143352.24
2008-03-07,141170.42
2008-03-08,147260.28
2008-03-09,141638.03
2008-03-10,147541.53
2008-03-11,138167.75
2008-03-12,132562.78
2008-03-13,143564.1
2008-03-14,141376.25
2008-03-15,148529.73
2008-03-16,146970.2
2008-03-17,151611.06
2008-03-18,144231.41
2008-03-19,129093.5
2008-03-20,137820.53
2008-03-21,141989.38
2008-03-22,143704.79
2008-03-23,148499.06
2008-03-24,149365.43
2008-03-25,145281.12
2008-03-26,138446.75
2008-03-27,150180.27
2008-03-28,141541.18
2008-03-29,146082.12
2008-03-30,140674.15
2008-03-31,143394.38
2008-04-01,135249.79
2008-04-02,139760.82
2008-04-03,136629.42
2008-04-04,140542.73
2008-04-05,144774.4
2008-04-06,142687.66
2008-04-07,149489.51
2008-04-08,138601.47
2008-04-09,130161.43000000001
2008-04-10,144396.47
2008-04-11,145317.79
2008-04-12,141970.0
2008-04-13,149410.08
2008-04-14,156169.74
2008-04-15,139690.82
2008-04-16,135153.05
2008-04-17,149107.39
2008-04-18,140870.75
2008-04-19,144272.09
2008-04-20,138305.05
2008-04-21,145687.71
2008-04-22,141129.56
2008-04-23,128796.79
2008-04-24,145930.95
2008-04-25,146709.57
2008-04-26,140471.76
2008-04-27,149441.0
2008-04-28,152166.42
2008-04-29,143381.62
2008-04-30,133298.49
2008-05-01,142563.9
2008-05-02,155852.24
2008-05-03,141054.84
2008-05-04,146334.37
2008-05-05,150798.19
2008-05-06,139446.55
2008-05-07,132497.59
2008-05-08,150567.67
2008-05-09,143810.91
2008-05-10,152516.48
2008-05-11,144835.75
2008-05-12,154741.65
2008-05-13,150782.21
2008-05-14,130455.56
2008-05-15,144498.74
2008-05-16,145092.88
2008-05-17,140962.93
2008-05-18,142829.66
2008-05-19,154276.09
2008-05-20,145268.91
2008-05-21,139515.62
2008-05-22,148556.45
2008-05-23,140105.17
2008-05-24,142343.29
2008-05-25,144674.49
2008-05-26,156572.82
2008-05-27,147954.65
2008-05-28,150341.03
2008-05-29,131194.23
2008-05-30,139181.69
2008-05-31,144370.09
2008-06-01,143252.11
2008-06-02,153028.25
2008-06-03,153000.37
2008-06-04,144658.54
2008-06-05,139249.4
2008-06-06,144912.38
2008-06-07,143544.62
2008-06-08,147530.13
2008-06-09,147818.23
2008-06-10,144510.59
2008-06-11,140963.56
2008-06-12,141421.3
2008-06-13,145931.57
2008-06-14,150362.03
2008-06-15,141750.31
2008-06-16,153197.99
2008-06-17,138322.31
2008-06-18,144905.44
2008-06-19,149926.04
2008-06-20,153788.49
2008-06-21,144557.38
2008-06-22,143781.63
2008-06-23,155716.92
2008-06-24,144527.07
2008-06-25,140458.61
2008-06-26,145243.25
2008-06-27,146286.46
2008-06-28,142723.46
2008-06-29,138132.38
2008-06-30,159928.1
2008-07-01,150275.53
2008-07-02,141837.78
2008-07-03,148758.07
2008-07-04,126717.19
2008-07-05,146597.57
2008-07-06,149152.91
2008-07-07,156095.52
2008-07-08,147460.58
2008-07-09,143076.75
2008-07-10,152813.58
2008-07-11,151669.99
2008-07-12,146865.49
2008-07-13,148182.41
2008-07-14,162961.12
2008-07-15,146376.53
2008-07-16,149682.14
2008-07-17,150846.93
2008-07-18,140613.96
2008-07-19,152897.21
2008-07-20,151595.33
2008-07-21,160683.75
2008-07-22,151547.92
2008-07-23,139669.87
2008-07-24,146293.23
2008-07-25,145865.93
2008-07-26,140801.15
2008-07-27,152316.4
2008-07-28,165865.62
